sh603203	N快克	　23.76	+7.26	+44.000%	23.76	0.00	16.50	19.80	23.76	19.80	81	19.25	收藏	股吧
sh601882	海天精工	　2.38	+0.22	+10.185%	2.38	0.00	2.16	2.38	2.38	2.38	82	1.95	收藏	股吧
sz000927	一汽夏利	　5.90	+0.54	+10.075%	5.90	0.00	5.36	5.37	5.90	5.36	1,336,345	77,658.22	收藏	股吧
sz002283	天润曲轴	　9.63	+0.88	+10.057%	9.63	0.00	8.75	8.95	9.63	8.80	625,145	58,632.99	收藏	股吧
sh600288	大恒科技	　17.01	+1.55	+10.026%	17.01	0.00	15.46	15.15	17.01	14.95	681,541	110,352.34	收藏	股吧
sz300556	丝路视觉	　9.66	+0.88	+10.023%	9.66	0.00	8.78	9.66	9.66	9.66	10	0.97	收藏	股吧
sh600647	同达创业	　31.64	+2.88	+10.014%	31.64	0.00	28.76	31.64	31.64	31.64	4,187	1,324.74	收藏	股吧
sz002053	云南能投	　16.26	+1.48	+10.014%	16.26	0.00	14.78	14.48	16.26	14.13	357,936	54,925.18	收藏	股吧
sz002679	福建金森	　43.84	+3.99	+10.013%	43.84	0.00	39.85	40.44	43.84	40.23	129,577	55,438.32	收藏	股吧
sz002817	黄山胶囊	　51.87	+4.72	+10.011%	51.87	0.00	47.15	51.87	51.87	51.87	153	79.36	收藏	股吧
sz300339	润和软件	　34.51	+3.14	+10.010%	34.51	0.00	31.37	31.72	34.51	31.49	143,201	47,331.38	收藏	股吧
sh603007	花王股份	　62.43	+5.68	+10.009%	62.43	0.00	56.75	56.88	62.43	56.20	121,378	72,044.11	收藏	股吧
sh603888	新华网	　77.72	+7.07	+10.007%	77.72	0.00	70.65	77.72	77.72	77.72	628	488.29	收藏	股吧
sz002649	博彦科技	　45.07	+4.10	+10.007%	45.07	0.00	40.97	41.30	45.07	41.30	142,206	61,599.85	收藏	股吧
sz300550	和仁科技	　75.30	+6.85	+10.007%	75.30	0.00	68.45	75.30	75.30	75.30	714	537.30	收藏	股吧
sz300553	集智股份	　63.65	+5.79	+10.007%	63.65	0.00	57.86	63.65	63.65	63.65	112	71.29	收藏	股吧
sz300551	古鳌科技	　75.10	+6.83	+10.004%	75.10	0.00	68.27	75.10	75.10	75.10	591	443.84	收藏	股吧
sh603667	五洲新春	　32.88	+2.99	+10.003%	32.88	0.00	29.89	32.88	32.88	32.88	1,150	378.15	收藏	股吧
sh603160	汇顶科技	　128.46	+11.68	+10.002%	128.46	0.00	116.78	128.46	128.46	128.46	3,781	4,857.68	收藏	股吧
sh603258	电魂网络	　53.01	+4.82	+10.002%	53.01	0.00	48.19	53.01	53.01	53.01	612	324.42	收藏	股吧
sz300411	金盾股份	　45.42	+4.13	+10.002%	45.42	0.00	41.29	41.50	45.42	41.50	239,353	105,097.99	收藏	股吧
sh600130	波导股份	　10.12	+0.92	+10.000%	10.12	0.00	9.20	9.48	10.12	9.35	422,242	41,767.58	收藏	股吧
sz000510	金路集团	　11.88	+1.08	+10.000%	11.88	0.00	10.80	11.75	11.88	11.47	229,261	26,999.43	收藏	股吧
sz002113	天润数娱	　19.47	+1.77	+10.000%	19.47	0.00	17.70	17.87	19.47	17.81	1,069,081	202,964.52	收藏	股吧
sz002127	南极电商	　12.32	+1.12	+10.000%	12.32	0.00	11.20	11.25	12.32	11.25	389,242	46,546.25	收藏	股吧
sz002287	奇正藏药	　41.25	+3.75	+10.000%	41.25	0.00	37.50	37.60	41.25	37.51	90,836	36,198.23	收藏	股吧
sz002800	天顺股份	　85.58	+7.78	+10.000%	85.58	0.00	77.80	78.09	85.58	78.09	48,677	40,230.23	收藏	股吧
sz300313	天山生物	　18.48	+1.68	+10.000%	18.47	18.48	16.80	16.80	18.48	16.70	57,166	9,957.19	收藏	股吧
sz300320	海达股份	　17.49	+1.59	+10.000%	17.49	0.00	15.90	15.86	17.49	15.73	143,133	24,305.06	收藏	股吧
sz300558	贝达药业	　27.83	+2.53	+10.000%	27.83	0.00	25.30	27.83	27.83	27.83	31	8.63	收藏	股吧
sh603716	塞力斯	　68.65	+6.24	+9.998%	68.65	0.00	62.41	68.65	68.65	68.65	90	61.78	收藏	股吧
sz002732	燕塘乳业	　48.63	+4.42	+9.998%	48.63	0.00	44.21	46.00	48.63	46.00	279,063	132,130.92	收藏	股吧
sz300552	万集科技	　55.34	+5.03	+9.998%	55.34	0.00	50.31	55.34	55.34	55.34	235	129.94	收藏	股吧
sh600843	上工申贝	　18.27	+1.66	+9.994%	18.27	0.00	16.61	16.60	18.27	16.47	419,166	74,519.39	收藏	股吧
sh600857	宁波中百	　19.48	+1.77	+9.994%	19.48	0.00	17.71	17.53	19.48	17.46	230,058	43,039.61	收藏	股吧
sh603859	能科股份	　34.12	+3.10	+9.994%	34.12	0.00	31.02	34.12	34.12	34.12	323	110.21	收藏	股吧
sz002813	路畅科技	　60.65	+5.51	+9.993%	60.65	0.00	55.14	60.65	60.65	60.65	6,796	4,121.54	收藏	股吧
sz300557	理工光科	　32.25	+2.93	+9.993%	32.25	0.00	29.32	32.25	32.25	32.25	7	2.37	收藏	股吧
sz002735	王子新材	　54.82	+4.98	+9.992%	54.82	0.00	49.84	54.82	54.82	54.65	40,372	22,131.82	收藏	股吧
sz300559	佳发安泰	　40.73	+3.70	+9.992%	40.73	0.00	37.03	40.73	40.73	40.73	51	20.77	收藏	股吧
sz002207	准油股份	　23.56	+2.14	+9.991%	23.56	0.00	21.42	23.56	23.56	23.01	621,821	146,441.84	收藏	股吧
sz002344	海宁皮城	　12.00	+1.09	+9.991%	12.00	0.00	10.91	10.98	12.00	10.94	449,285	51,881.63	收藏	股吧
sz002816	和科达	　30.95	+2.81	+9.986%	30.95	0.00	28.14	30.95	30.95	30.95	218	67.47	收藏	股吧
sz300560	中富通	　23.80	+2.16	+9.982%	23.80	0.00	21.64	23.80	23.80	23.80	11	2.62	收藏	股吧
sz002068	黑猫股份	　8.61	+0.78	+9.962%	8.61	0.00	7.83	7.84	8.61	7.81	570,709	47,553.57	收藏	股吧
sh600360	华微电子	　10.60	+0.96	+9.959%	10.60	0.00	9.64	9.68	10.60	9.65	797,270	83,033.87	收藏	股吧
sz002759	天际股份	　32.10	+2.53	+8.556%	32.10	32.11	29.57	29.61	32.51	29.61	93,364	28,958.78	收藏	股吧
sz300402	宝色股份	　27.94	+2.07	+8.002%	27.93	27.94	25.87	25.88	28.46	25.09	156,180	43,014.84	收藏	股吧
sz000972	中基健康	　7.98	+0.57	+7.692%	7.97	7.98	7.41	7.38	8.15	7.30	701,774	54,057.77	收藏	股吧
sz002167	东方锆业	　13.66	+0.96	+7.559%	13.66	13.67	12.70	12.70	13.96	12.69	311,399	41,249.56	收藏	股吧
sz000953	河池化工	　18.97	+1.33	+7.540%	18.97	18.98	17.64	18.37	19.40	18.10	737,482	139,000.85	收藏	股吧
sh601015	陕西黑猫	　9.79	+0.67	+7.346%	9.80	9.81	9.12	9.48	9.89	9.35	933,795	89,630.83	收藏	股吧
sz300308	中际装备	　29.24	+2.00	+7.342%	29.23	29.24	27.24	27.25	29.28	27.03	106,555	30,161.05	收藏	股吧
