sh603258	N电魂	　22.49	+6.87	+43.982%	22.49	0.00	15.62	22.49	22.49	22.49	324	72.90	收藏	股吧
sz000972	中基健康	　6.66	+0.61	+10.083%	6.66	0.00	6.05	6.14	6.66	6.11	851,714	56,113.43	收藏	股吧
sz002386	天原集团	　8.97	+0.82	+10.061%	8.97	0.00	8.15	8.62	8.97	8.61	745,210	66,667.61	收藏	股吧
sh603859	能科股份	　14.47	+1.32	+10.038%	14.47	0.00	13.15	14.47	14.47	14.47	52	7.52	收藏	股吧
sh600275	武昌鱼	　18.54	+1.69	+10.030%	18.54	0.00	16.85	18.34	18.54	17.57	1,024,826	187,952.29	收藏	股吧
sh603667	五洲新春	　13.94	+1.27	+10.024%	13.94	0.00	12.67	13.94	13.94	13.94	64	8.90	收藏	股吧
sz000573	粤宏远Ａ	　9.11	+0.83	+10.024%	9.11	0.00	8.28	8.32	9.11	8.28	1,047,272	93,004.43	收藏	股吧
sz002264	新 华 都	　11.20	+1.02	+10.020%	11.19	11.20	10.18	10.68	11.20	10.50	661,035	71,588.12	收藏	股吧
sh600250	南纺股份	　17.02	+1.55	+10.019%	17.02	0.00	15.47	15.53	17.02	15.53	283,386	47,784.56	收藏	股吧
sz300551	古鳌科技	　31.85	+2.90	+10.017%	31.85	0.00	28.95	31.85	31.85	31.85	28	8.92	收藏	股吧
sh600759	洲际油气	　8.79	+0.80	+10.013%	8.79	0.00	7.99	8.79	8.79	8.57	1,033,674	90,493.78	收藏	股吧
sh601020	华钰矿业	　34.94	+3.18	+10.013%	34.94	0.00	31.76	31.30	34.94	30.86	198,073	66,290.79	收藏	股吧
sz000980	金马股份	　12.75	+1.16	+10.009%	12.75	0.00	11.59	12.75	12.75	12.17	586,368	74,228.80	收藏	股吧
sz002538	司尔特	　12.75	+1.16	+10.009%	12.75	0.00	11.59	12.75	12.75	12.14	1,688,922	212,757.19	收藏	股吧
sh603090	宏盛股份	　66.94	+6.09	+10.008%	66.94	0.00	60.85	59.60	66.94	58.88	123,765	77,553.44	收藏	股吧
sh603887	城地股份	　54.85	+4.99	+10.008%	54.85	0.00	49.86	54.85	54.85	54.85	2,524	1,384.42	收藏	股吧
sz002817	黄山胶囊	　21.99	+2.00	+10.005%	21.99	0.00	19.99	21.99	21.99	21.99	10	2.28	收藏	股吧
sz002813	路畅科技	　25.73	+2.34	+10.004%	25.73	0.00	23.39	25.73	25.73	25.73	252	64.87	收藏	股吧
sz300546	雄帝科技	　122.93	+11.18	+10.004%	122.93	0.00	111.75	122.93	122.93	122.93	567	697.01	收藏	股吧
sz002729	好利来	　92.72	+8.43	+10.001%	92.72	0.00	84.29	83.33	92.72	83.00	34,096	30,224.29	收藏	股吧
sh600716	凤凰股份	　8.69	+0.79	+10.000%	8.69	0.00	7.90	8.45	8.69	8.18	292,267	24,977.28	收藏	股吧
sz000923	河北宣工	　17.38	+1.58	+10.000%	17.38	0.00	15.80	17.38	17.38	17.38	5,074	881.81	收藏	股吧
sz300549	优德精密	　74.70	+6.79	+9.999%	74.70	0.00	67.91	74.70	74.70	74.70	485	362.30	收藏	股吧
sz300545	联得装备	　81.20	+7.38	+9.997%	81.20	0.00	73.82	81.20	81.20	81.12	26,901	21,843.26	收藏	股吧
sz300548	博创科技	　43.90	+3.99	+9.997%	43.90	0.00	39.91	43.90	43.90	43.90	159	69.65	收藏	股吧
sz300488	恒锋工具	　95.96	+8.72	+9.995%	95.96	0.00	87.24	94.00	95.96	93.96	18,513	17,593.52	收藏	股吧
sh600158	中体产业	　18.27	+1.66	+9.994%	18.27	0.00	16.61	16.65	18.27	16.55	755,300	133,521.21	收藏	股吧
sh603160	汇顶科技	　54.48	+4.95	+9.994%	54.48	0.00	49.53	54.48	54.48	54.48	254	138.52	收藏	股吧
sz300555	路通视信	　39.29	+3.57	+9.994%	39.29	0.00	35.72	39.29	39.29	39.29	19	7.47	收藏	股吧
sh603777	来伊份	　43.59	+3.96	+9.992%	43.59	0.00	39.63	40.01	43.59	40.00	244,013	103,296.98	收藏	股吧
sz300550	和仁科技	　31.94	+2.90	+9.986%	31.94	0.00	29.04	31.94	31.94	31.94	46	14.69	收藏	股吧
sz300553	集智股份	　26.99	+2.45	+9.984%	26.99	0.00	24.54	26.99	26.99	26.99	15	4.05	收藏	股吧
sz300552	万集科技	　23.47	+2.13	+9.981%	23.47	0.00	21.34	23.47	23.47	23.47	13	3.05	收藏	股吧
sh600862	中航高科	　14.11	+1.28	+9.977%	14.11	0.00	12.83	14.01	14.11	13.51	354,885	49,492.35	收藏	股吧
sz002816	和科达	　13.13	+1.19	+9.966%	13.13	0.00	11.94	13.13	13.13	13.13	36	4.73	收藏	股吧
sz300206	理邦仪器	　11.26	+1.02	+9.961%	11.26	0.00	10.24	10.29	11.26	10.29	187,847	20,663.02	收藏	股吧
sh600868	梅雁吉祥	　6.74	+0.61	+9.951%	6.74	0.00	6.13	6.74	6.74	6.74	364,364	24,558.15	收藏	股吧
sz300382	斯莱克	　50.61	+4.53	+9.831%	50.61	50.62	46.08	45.85	50.69	45.85	41,089	20,150.28	收藏	股吧
sz002133	广宇集团	　8.99	+0.78	+9.501%	8.99	9.00	8.21	8.20	9.03	8.18	958,304	83,543.15	收藏	股吧
sz300539	横河模具	　57.95	+4.96	+9.360%	57.95	57.96	52.99	52.98	58.20	52.27	105,202	58,394.01	收藏	股吧
sz002678	珠江钢琴	　14.95	+1.17	+8.491%	14.95	14.96	13.78	13.72	15.08	13.71	210,231	30,538.31	收藏	股吧
sh600310	桂东电力	　13.27	+1.02	+8.327%	13.13	13.15	12.25	13.48	13.48	12.03	919,165	119,531.70	收藏	股吧
sh600559	老白干酒	　25.86	+1.98	+8.291%	25.86	25.87	23.88	23.80	26.00	23.63	204,744	51,647.10	收藏	股吧
sz300018	中元股份	　15.24	+1.12	+7.932%	15.24	15.25	14.12	14.60	15.53	14.32	567,613	86,514.68	收藏	股吧
sz000799	酒鬼酒	　21.94	+1.54	+7.549%	21.94	21.95	20.40	20.38	22.44	20.31	462,742	101,382.65	收藏	股吧
sz002482	广田集团	　10.52	+0.72	+7.347%	10.52	10.53	9.80	9.75	10.56	9.71	377,971	38,115.19	收藏	股吧
sz300525	博思软件	　108.66	+7.35	+7.255%	108.65	108.66	101.31	100.50	110.18	100.35	47,252	50,457.17	收藏	股吧
sz002016	世荣兆业	　11.48	+0.77	+7.190%	11.47	11.48	10.71	10.71	11.78	10.68	224,183	25,644.83	收藏	股吧
sh603031	安德利	　72.51	+4.80	+7.089%	72.51	72.55	67.71	67.89	74.40	66.19	98,831	69,514.10	收藏	股吧
sz300173	智慧松德	　18.18	+1.15	+6.753%	18.17	18.18	17.03	17.07	18.59	16.98	86,074	15,351.73	收藏	股吧
sz002606	大连电瓷	　39.00	+2.45	+6.703%	39.00	39.01	36.55	36.69	39.00	36.11	243,443	92,036.77	收藏	股吧
sz002082	栋梁新材	　27.29	+1.65	+6.435%	27.29	27.30	25.64	25.35	27.49	25.35	260,624	69,373.32	收藏	股吧
sh600887	伊利股份	　18.57	+1.11	+6.357%	18.58	18.59	17.46	17.46	18.59	17.26	1,894,588	342,453.36	收藏	股吧
sz002072	凯瑞德	　25.93	+1.50	+6.140%	25.93	25.94	24.43	24.20	26.20	24.20	183,560	47,015.42	收藏	股吧
sz002339	积成电子	　22.00	+1.25	+6.024%	21.99	22.00	20.75	21.10	22.83	21.05	281,159	61,667.83	收藏	股吧
sh603919	金徽酒	　34.94	+1.97	+5.975%	34.96	34.97	32.97	32.84	36.27	32.70	152,748	53,224.20	收藏	股吧
sz002209	达 意 隆	　24.17	+1.36	+5.962%	24.16	24.17	22.81	22.65	24.48	22.60	65,397	15,501.38	收藏	股吧
sz300503	昊志机电	　85.51	+4.71	+5.829%	85.51	85.56	80.80	79.80	88.88	79.62	97,050	82,615.94	收藏	股吧
sh600051	宁波联合	　11.99	+0.65	+5.732%	11.99	12.00	11.34	11.40	12.36	11.35	250,014	29,776.88	收藏	股吧
sz002537	海立美达	　28.81	+1.54	+5.647%	28.80	28.81	27.27	27.40	29.10	27.20	84,335	23,837.31	收藏	股吧
sh600149	廊坊发展	　29.68	+1.57	+5.585%	29.67	29.69	28.11	28.29	29.96	27.52	857,793	247,819.00	收藏	股吧
sh600747	大连控股	　5.30	+0.28	+5.578%	5.30	5.31	5.02	5.03	5.45	4.96	722,301	37,779.81	收藏	股吧
sh600322	天房发展	　6.54	+0.34	+5.484%	6.56	6.57	6.20	6.20	6.82	6.20	510,599	33,484.10	收藏	股吧
