sz300595	N欧普	　34.29	+10.48	+44.015%	34.29	0.00	23.81	28.57	34.29	28.57	80	27.23	收藏	股吧
sh603165	N荣晟	　15.03	+4.59	+43.966%	15.03	0.00	10.44	15.03	15.03	15.03	229	34.39	收藏	股吧
sh603668	N天马	　8.94	+2.73	+43.961%	8.94	0.00	6.21	8.94	8.94	8.94	234	20.93	收藏	股吧
sz300323	华灿光电	　9.08	+0.83	+10.061%	9.08	0.00	8.25	8.20	9.08	8.08	225,163	19,744.97	收藏	股吧
sz000931	中 关 村	　9.85	+0.90	+10.056%	9.85	0.00	8.95	8.90	9.85	8.90	281,130	27,249.59	收藏	股吧
sz300303	聚飞光电	　8.98	+0.82	+10.049%	8.98	0.00	8.16	8.16	8.98	8.16	344,817	30,590.12	收藏	股吧
sz300591	万里马	　7.13	+0.65	+10.031%	7.13	0.00	6.48	7.13	7.13	7.13	435	31.04	收藏	股吧
sz300588	熙菱信息	　15.25	+1.39	+10.029%	15.25	0.00	13.86	15.25	15.25	15.25	265	40.35	收藏	股吧
sz002752	昇兴股份	　20.63	+1.88	+10.027%	20.63	0.00	18.75	18.45	20.63	18.13	141,343	27,535.92	收藏	股吧
sh603929	亚翔集成	　20.31	+1.85	+10.022%	20.31	0.00	18.46	20.31	20.31	20.31	2,207	448.25	收藏	股吧
sz300584	海辰药业	　21.30	+1.94	+10.021%	21.30	0.00	19.36	21.30	21.30	21.30	70	14.91	收藏	股吧
sz300480	光力科技	　27.23	+2.48	+10.020%	27.23	0.00	24.75	23.96	27.23	23.83	211,030	54,931.54	收藏	股吧
sz002824	和胜股份	　18.78	+1.71	+10.018%	18.78	0.00	17.07	18.78	18.78	18.78	133	24.98	收藏	股吧
sz300399	京天利	　29.88	+2.72	+10.015%	29.88	0.00	27.16	27.16	29.88	26.33	31,347	8,989.07	收藏	股吧
sh603266	天龙股份	　33.95	+3.09	+10.013%	33.95	0.00	30.86	33.95	33.95	33.95	1,650	560.06	收藏	股吧
sz002836	新宏泽	　36.59	+3.33	+10.012%	36.59	0.00	33.26	36.59	36.59	36.59	2,035	744.61	收藏	股吧
sz300580	贝斯特	　20.22	+1.84	+10.011%	20.22	0.00	18.38	20.22	20.22	20.22	367	74.16	收藏	股吧
sz002825	纳尔股份	　57.37	+5.22	+10.010%	57.37	0.00	52.15	51.76	57.37	51.28	90,579	50,347.42	收藏	股吧
sz002838	道恩股份	　42.87	+3.90	+10.008%	42.87	0.00	38.97	42.87	42.87	42.87	11,141	4,776.22	收藏	股吧
sh603639	海利尔	　47.82	+4.35	+10.007%	47.82	0.00	43.47	47.70	47.82	45.33	115,982	54,358.19	收藏	股吧
sh603689	皖天然气	　18.25	+1.66	+10.006%	18.25	0.00	16.59	17.45	18.25	17.06	521,854	93,708.32	收藏	股吧
sz300411	金盾股份	　39.69	+3.61	+10.006%	39.69	0.00	36.08	36.02	39.69	36.02	67,021	26,240.27	收藏	股吧
sz300590	移为通信	　60.04	+5.46	+10.004%	60.04	0.00	54.58	60.04	60.04	60.04	313	187.93	收藏	股吧
sh603038	华立股份	　36.84	+3.35	+10.003%	36.84	0.00	33.49	36.84	36.84	36.84	30	11.05	收藏	股吧
sz300402	宝色股份	　31.67	+2.88	+10.003%	31.67	0.00	28.79	28.62	31.67	27.81	223,076	66,248.05	收藏	股吧
sz300443	金雷风电	　52.46	+4.77	+10.002%	52.46	0.00	47.69	48.50	52.46	48.22	26,383	13,461.02	收藏	股吧
sz300562	乐心医疗	　102.06	+9.28	+10.002%	102.06	0.00	92.78	92.00	102.06	90.25	26,770	25,680.77	收藏	股吧
sh603444	吉比特	　183.36	+16.67	+10.001%	183.36	0.00	166.69	183.36	183.36	183.36	1,551	2,844.01	收藏	股吧
sh603579	荣泰健康	　94.15	+8.56	+10.001%	94.15	0.00	85.59	94.15	94.15	94.15	6,115	5,757.50	收藏	股吧
sh603628	清源股份	　10.67	+0.97	+10.000%	10.67	0.00	9.70	10.67	10.67	10.67	498	53.18	收藏	股吧
sh603977	国泰集团	　26.62	+2.42	+10.000%	26.62	0.00	24.20	24.01	26.62	23.28	67,633	17,081.14	收藏	股吧
sz000595	宝塔实业	　10.67	+0.97	+10.000%	10.67	0.00	9.70	9.70	10.67	9.47	953,266	98,919.88	收藏	股吧
sz002012	凯恩股份	　13.53	+1.23	+10.000%	13.53	0.00	12.30	12.30	13.53	12.21	206,463	26,774.80	收藏	股吧
sz002045	国光电器	　12.65	+1.15	+10.000%	12.65	0.00	11.50	11.30	12.65	11.01	211,032	26,169.69	收藏	股吧
sz002253	川大智胜	　29.81	+2.71	+10.000%	29.81	0.00	27.10	27.00	29.81	26.48	233,471	68,124.85	收藏	股吧
sz002755	东方新星	　46.53	+4.23	+10.000%	46.53	0.00	42.30	42.00	46.53	39.35	93,138	40,318.91	收藏	股吧
sz300104	乐视网	　38.94	+3.54	+10.000%	38.94	0.00	35.40	34.99	38.94	34.38	1,035,191	388,920.80	收藏	股吧
sz300311	任子行	　14.41	+1.31	+10.000%	14.41	0.00	13.10	12.70	14.41	12.54	129,170	17,079.54	收藏	股吧
sz300380	安硕信息	　34.10	+3.10	+10.000%	34.10	0.00	31.00	30.80	34.10	30.60	26,239	8,589.70	收藏	股吧
sz300383	光环新网	　24.31	+2.21	+10.000%	24.31	0.00	22.10	22.24	24.31	22.23	148,195	34,743.57	收藏	股吧
sz300528	幸福蓝海	　27.50	+2.50	+10.000%	27.50	0.00	25.00	24.89	27.50	24.67	49,189	12,834.09	收藏	股吧
sz300586	美联新材	　31.57	+2.87	+10.000%	31.57	0.00	28.70	31.57	31.57	31.57	2,047	646.25	收藏	股吧
sh603039	泛微网络	　25.97	+2.36	+9.996%	25.97	0.00	23.61	25.97	25.97	25.97	45	11.69	收藏	股吧
sz002287	奇正藏药	　57.66	+5.24	+9.996%	57.66	0.00	52.42	53.00	57.66	52.72	151,898	83,553.91	收藏	股吧
sh603032	德新交运	　17.94	+1.63	+9.994%	17.94	0.00	16.31	17.94	17.94	17.94	2,040	365.99	收藏	股吧
sz002840	华统股份	　15.19	+1.38	+9.993%	15.19	0.00	13.81	15.19	15.19	15.19	411	62.49	收藏	股吧
sz300579	数字认证	　59.00	+5.36	+9.993%	59.00	0.00	53.64	52.40	59.00	50.86	75,129	41,496.67	收藏	股吧
sz002265	西仪股份	　28.29	+2.57	+9.992%	28.29	0.00	25.72	25.20	28.29	24.00	475,734	125,183.35	收藏	股吧
sz300585	奥联电子	　44.59	+4.05	+9.990%	44.59	0.00	40.54	40.81	44.59	39.65	150,338	62,628.17	收藏	股吧
sh600698	湖南天雁	　9.58	+0.87	+9.989%	9.58	0.00	8.71	8.60	9.58	8.52	1,439,451	133,436.65	收藏	股吧
sh603060	国检集团	　30.40	+2.76	+9.986%	30.40	0.00	27.64	27.57	30.40	26.70	45,815	13,167.51	收藏	股吧
sh603035	常熟汽饰	　27.32	+2.48	+9.984%	27.32	0.00	24.84	24.80	27.32	23.88	447,585	113,063.78	收藏	股吧
sh600303	曙光股份	　9.92	+0.90	+9.978%	9.92	0.00	9.02	9.92	9.92	9.92	36,662	3,636.86	收藏	股吧
sh603186	华正新材	　20.06	+1.82	+9.978%	20.06	0.00	18.24	20.06	20.06	20.06	1,492	299.25	收藏	股吧
sz002302	西部建设	　9.48	+0.86	+9.977%	9.48	0.00	8.62	8.58	9.48	8.34	462,224	41,068.32	收藏	股吧
sz002651	利君股份	　13.34	+1.21	+9.975%	13.34	0.00	12.13	12.35	13.34	12.23	615,716	78,553.71	收藏	股吧
sz300184	力源信息	　16.54	+1.50	+9.973%	16.54	0.00	15.04	15.00	16.54	14.88	111,623	18,101.27	收藏	股吧
sz002388	新亚制程	　15.11	+1.37	+9.971%	15.11	0.00	13.74	13.00	15.11	12.37	701,786	97,167.66	收藏	股吧
sz000980	金马股份	　13.46	+1.22	+9.967%	13.46	0.00	12.24	12.25	13.46	12.11	279,070	35,686.14	收藏	股吧
sz000782	美达股份	　11.15	+1.01	+9.961%	11.15	0.00	10.14	11.15	11.15	11.15	56,420	6,290.84	收藏	股吧
sz300593	新雷能	　11.37	+1.03	+9.961%	11.37	0.00	10.34	11.37	11.37	11.37	94	10.71	收藏	股吧
sz300589	江龙船艇	　11.04	+1.00	+9.960%	11.04	0.00	10.04	11.04	11.04	11.04	46	5.04	收藏	股吧
sh603690	至纯科技	　3.01	+0.27	+9.854%	3.01	0.00	2.74	3.01	3.01	3.01	332	10.00	收藏	股吧
sz300570	太辰光	　47.80	+4.25	+9.759%	47.80	47.84	43.55	43.02	47.91	43.01	67,615	31,351.01	收藏	股吧
sh600966	博汇纸业	　4.60	+0.38	+9.005%	4.60	4.61	4.22	4.15	4.64	4.12	1,300,193	57,477.14	收藏	股吧
sz300494	盛天网络	　27.64	+2.01	+7.842%	27.62	27.64	25.63	25.65	28.10	25.27	28,240	7,501.58	收藏	股吧
sz002188	巴士在线	　30.40	+2.10	+7.420%	30.39	30.40	28.30	28.31	31.00	28.31	72,541	21,679.90	收藏	股吧
sh603416	信捷电气	　49.83	+3.44	+7.415%	49.88	49.93	46.39	45.31	50.90	45.17	57,649	27,791.31	收藏	股吧
sz002823	凯中精密	　39.08	+2.68	+7.363%	39.07	39.08	36.40	36.20	39.80	35.80	41,509	15,700.56	收藏	股吧
sh601500	通用股份	　19.03	+1.30	+7.332%	19.02	19.03	17.73	17.50	19.49	16.90	241,643	43,907.77	收藏	股吧
sh600330	天通股份	　10.49	+0.71	+7.260%	10.49	10.50	9.78	9.77	10.60	9.71	197,989	20,132.77	收藏	股吧
sz300506	名家汇	　38.79	+2.59	+7.155%	38.78	38.80	36.20	36.13	39.49	35.41	93,040	34,819.90	收藏	股吧
sz002483	润邦股份	　14.88	+0.99	+7.127%	14.88	14.89	13.89	13.74	15.28	13.31	514,836	73,968.34	收藏	股吧
sh600435	北方导航	　16.25	+1.08	+7.119%	16.25	16.27	15.17	14.87	16.31	14.83	1,225,772	193,782.62	收藏	股吧
sz002829	星网宇达	　74.53	+4.93	+7.083%	74.53	74.55	69.60	68.40	76.56	67.20	55,960	40,654.55	收藏	股吧
