sz002652	扬子新材	　13.26	+1.21	+10.041%	13.25	13.26	12.05	12.15	13.26	11.96	109,876	13,976.70	收藏	股吧
sh600800	天津磁卡	　9.66	+0.88	+10.023%	9.66	0.00	8.78	8.70	9.66	8.70	963,314	90,385.55	收藏	股吧
sz300298	三诺生物	　23.06	+2.10	+10.019%	23.06	0.00	20.96	23.06	23.06	22.91	272,701	62,883.08	收藏	股吧
sz000918	嘉凯城	　8.02	+0.73	+10.014%	8.02	0.00	7.29	7.20	8.02	7.20	515,022	39,905.46	收藏	股吧
sz000002	万 科Ａ	　19.67	+1.79	+10.011%	19.67	0.00	17.88	17.76	19.67	17.60	3,713,466	698,259.92	收藏	股吧
sz002803	吉宏股份	　46.39	+4.22	+10.007%	46.39	0.00	42.17	46.39	46.39	46.39	1,018	472.03	收藏	股吧
sz300348	长亮科技	　30.34	+2.76	+10.007%	30.34	0.00	27.58	28.15	30.34	28.00	108,943	32,712.31	收藏	股吧
sz300517	海波重科	　45.40	+4.13	+10.007%	45.40	0.00	41.27	45.40	45.40	45.40	260	118.14	收藏	股吧
sz002070	众和股份	　21.11	+1.92	+10.005%	21.11	0.00	19.19	19.31	21.11	19.01	390,509	79,412.64	收藏	股吧
sh603322	超讯通信	　27.82	+2.53	+10.004%	27.82	0.00	25.29	27.82	27.82	27.82	112	31.16	收藏	股吧
sz002805	丰元股份	　56.19	+5.11	+10.004%	56.19	0.00	51.08	56.19	56.19	56.19	6,212	3,490.42	收藏	股吧
sz300520	科大国创	　88.52	+8.05	+10.004%	88.52	0.00	80.47	88.52	88.52	88.52	1,006	890.34	收藏	股吧
sh603519	立霸股份	　24.09	+2.19	+10.000%	24.09	0.00	21.90	23.44	24.09	23.09	64,094	15,346.47	收藏	股吧
sh603663	三祥新材	　10.12	+0.92	+10.000%	10.12	0.00	9.20	10.12	10.12	10.12	36	3.64	收藏	股吧
sz000678	襄阳轴承	　9.24	+0.84	+10.000%	9.24	0.00	8.40	8.33	9.24	8.27	354,522	31,242.91	收藏	股吧
sz002488	金固股份	　18.81	+1.71	+10.000%	18.81	0.00	17.10	18.22	18.81	18.22	92,247	17,212.89	收藏	股吧
sz300525	博思软件	　32.78	+2.98	+10.000%	32.78	0.00	29.80	32.78	32.78	32.78	11	3.61	收藏	股吧
sz300523	辰安科技	　61.50	+5.59	+9.998%	61.50	0.00	55.91	61.50	61.50	61.50	36	22.13	收藏	股吧
sz300529	健帆生物	　18.82	+1.71	+9.994%	18.82	0.00	17.11	18.82	18.82	18.82	52	9.75	收藏	股吧
sh600511	国药股份	　30.16	+2.74	+9.993%	30.16	0.00	27.42	30.16	30.16	30.16	1,909	575.73	收藏	股吧
sz300236	上海新阳	　47.23	+4.29	+9.991%	47.23	0.00	42.94	42.99	47.23	42.99	136,850	62,583.10	收藏	股吧
sz300459	金科娱乐	　32.92	+2.99	+9.990%	32.92	0.00	29.93	29.99	32.92	29.75	69,877	22,099.95	收藏	股吧
sz002806	华锋股份	　17.40	+1.58	+9.987%	17.40	0.00	15.82	17.40	17.40	17.40	78	13.57	收藏	股吧
sz300526	中潜股份	　18.29	+1.66	+9.982%	18.29	0.00	16.63	18.29	18.29	18.29	25	4.57	收藏	股吧
