sh603032	N德新	　8.37	+2.56	+44.062%	8.37	0.00	5.81	6.97	8.37	6.97	99	8.31	收藏	股吧
sz300587	N天铁	　20.32	+6.21	+44.011%	20.32	0.00	14.11	18.62	20.32	18.62	84	16.95	收藏	股吧
sh603035	N常汽饰	　15.03	+4.59	+43.966%	15.03	0.00	10.44	12.53	15.03	12.53	289	43.32	收藏	股吧
sz300588	N熙菱	　7.11	+2.17	+43.927%	7.11	0.00	4.94	5.93	7.11	5.93	93	6.53	收藏	股吧
sh600125	铁龙物流	　9.85	+0.90	+10.056%	9.85	0.00	8.95	8.73	9.85	8.73	1,061,245	97,877.45	收藏	股吧
sz002483	润邦股份	　13.37	+1.22	+10.041%	13.37	0.00	12.15	12.14	13.37	12.11	234,029	30,595.27	收藏	股吧
sz002165	红 宝 丽	　9.43	+0.86	+10.035%	9.43	0.00	8.57	9.43	9.43	9.43	17,802	1,678.77	收藏	股吧
sz000906	物产中拓	　17.55	+1.60	+10.031%	17.55	0.00	15.95	16.19	17.55	15.96	372,685	63,739.81	收藏	股吧
sh600243	青海华鼎	　11.96	+1.09	+10.028%	11.96	0.00	10.87	11.20	11.96	11.19	119,004	14,029.89	收藏	股吧
sz000032	深桑达Ａ	　16.68	+1.52	+10.026%	16.68	0.00	15.16	15.13	16.68	15.00	142,266	22,879.74	收藏	股吧
sz002561	徐家汇	　21.40	+1.95	+10.026%	21.40	0.00	19.45	19.30	21.40	18.90	720,042	146,299.32	收藏	股吧
sz002484	江海股份	　17.78	+1.62	+10.025%	17.78	0.00	16.16	16.07	17.78	16.07	158,896	27,302.21	收藏	股吧
sz000553	沙隆达Ａ	　16.69	+1.52	+10.020%	16.69	0.00	15.17	15.10	16.69	15.05	390,285	63,363.48	收藏	股吧
sz002300	太阳电缆	　12.41	+1.13	+10.018%	12.41	0.00	11.28	11.96	12.41	11.68	767,869	93,960.16	收藏	股吧
sz002246	北化股份	　13.73	+1.25	+10.016%	13.73	0.00	12.48	12.48	13.73	12.44	407,000	55,409.54	收藏	股吧
sh600119	长江投资	　22.63	+2.06	+10.015%	22.63	0.00	20.57	20.42	22.63	20.30	261,023	56,796.05	收藏	股吧
sh603577	汇金通	　37.68	+3.43	+10.015%	37.68	0.00	34.25	37.68	37.68	37.68	934	352.01	收藏	股吧
sh600680	上海普天	　37.14	+3.38	+10.012%	37.14	0.00	33.76	34.41	37.14	33.82	197,917	71,115.07	收藏	股吧
sz000985	大庆华科	　35.38	+3.22	+10.012%	35.38	0.00	32.16	32.12	35.38	31.88	85,737	29,209.18	收藏	股吧
sz300381	溢多利	　26.59	+2.42	+10.012%	26.59	0.00	24.17	24.17	26.59	24.08	53,176	13,835.04	收藏	股吧
sh603239	浙江仙通	　41.87	+3.81	+10.011%	41.87	0.00	38.06	41.87	41.87	41.87	142	59.26	收藏	股吧
sz000710	天兴仪表	　57.37	+5.22	+10.010%	57.37	0.00	52.15	57.37	57.37	57.37	16,153	9,267.14	收藏	股吧
sz300571	平治信息	　79.70	+7.25	+10.007%	79.70	0.00	72.45	79.70	79.70	79.70	366	291.70	收藏	股吧
sz300586	美联新材	　14.73	+1.34	+10.007%	14.73	0.00	13.39	14.73	14.73	14.73	9	1.26	收藏	股吧
sh603444	吉比特	　85.54	+7.78	+10.005%	85.54	0.00	77.76	85.54	85.54	85.54	44	37.64	收藏	股吧
sz300579	数字认证	　41.12	+3.74	+10.005%	41.12	0.00	37.38	41.12	41.12	41.12	137	56.33	收藏	股吧
sh603009	北特科技	　57.95	+5.27	+10.004%	57.95	0.00	52.68	57.95	57.95	57.95	3,622	2,098.95	收藏	股吧
sh603319	湘油泵	　61.80	+5.62	+10.004%	61.80	0.00	56.18	56.24	61.80	56.18	101,388	61,047.98	收藏	股吧
sz300402	宝色股份	　33.65	+3.06	+10.003%	33.65	0.00	30.59	31.50	33.65	29.60	328,125	104,138.93	收藏	股吧
sz002767	先锋电子	　51.91	+4.72	+10.002%	51.91	0.00	47.19	46.22	51.91	45.08	199,226	97,780.25	收藏	股吧
sh603186	华正新材	　9.35	+0.85	+10.000%	9.35	0.00	8.50	9.35	9.35	9.35	43	4.02	收藏	股吧
sh603929	亚翔集成	　9.46	+0.86	+10.000%	9.46	0.00	8.60	9.46	9.46	9.46	125	11.83	收藏	股吧
sz002408	齐翔腾达	　12.10	+1.10	+10.000%	12.10	0.00	11.00	11.19	12.10	11.08	370,267	43,518.30	收藏	股吧
sz002837	英维克	　37.95	+3.45	+10.000%	37.95	0.00	34.50	37.95	37.95	37.95	43	16.32	收藏	股吧
sz300576	容大感光	　33.88	+3.08	+10.000%	33.88	0.00	30.80	33.88	33.88	33.88	465	157.64	收藏	股吧
sz300581	晨曦航空	　99.55	+9.05	+10.000%	99.55	0.00	90.50	99.55	99.55	99.55	907	903.11	收藏	股吧
sz300585	奥联电子	　20.79	+1.89	+10.000%	20.79	0.00	18.90	20.79	20.79	20.79	42	8.73	收藏	股吧
sz300582	英飞特	　34.44	+3.13	+9.997%	34.44	0.00	31.31	34.44	34.44	34.44	96	33.06	收藏	股吧
sz002836	新宏泽	　17.06	+1.55	+9.994%	17.06	0.00	15.51	17.06	17.06	17.06	53	9.04	收藏	股吧
sz300044	赛为智能	　16.51	+1.50	+9.993%	16.51	0.00	15.01	15.33	16.51	15.31	103,402	16,600.45	收藏	股吧
sh603886	元祖股份	　23.56	+2.14	+9.991%	23.56	0.00	21.42	23.56	23.56	23.56	604	142.38	收藏	股吧
sz002833	弘亚数控	　23.45	+2.13	+9.991%	23.45	0.00	21.32	23.45	23.45	23.45	40	9.49	收藏	股吧
sz300480	光力科技	　24.44	+2.22	+9.991%	24.44	0.00	22.22	24.44	24.44	23.80	49,558	12,101.56	收藏	股吧
sz300573	兴齐眼药	　45.47	+4.13	+9.990%	45.47	0.00	41.34	45.47	45.47	45.47	1,148	521.78	收藏	股吧
sz002253	川大智胜	　28.19	+2.56	+9.988%	28.19	0.00	25.63	26.90	28.19	26.90	37,066	10,388.54	收藏	股吧
sz002835	同为股份	　28.63	+2.60	+9.988%	28.63	0.00	26.03	28.63	28.63	28.63	72	20.60	收藏	股吧
sz300184	力源信息	　15.86	+1.44	+9.986%	15.86	0.00	14.42	15.22	15.86	15.22	89,584	13,927.72	收藏	股吧
sz002461	珠江啤酒	　14.76	+1.34	+9.985%	14.76	0.00	13.42	13.68	14.76	13.61	419,580	60,751.30	收藏	股吧
sz300130	新国都	　30.07	+2.73	+9.985%	30.07	0.00	27.34	30.07	30.07	30.07	28,480	8,563.84	收藏	股吧
sz000554	泰山石油	　12.67	+1.15	+9.983%	12.67	0.00	11.52	11.45	12.67	11.45	489,662	59,321.66	收藏	股吧
sh600698	湖南天雁	　8.93	+0.81	+9.975%	8.93	0.00	8.12	8.39	8.93	8.37	656,810	56,910.06	收藏	股吧
sh600877	中国嘉陵	　10.92	+0.99	+9.970%	10.92	0.00	9.93	9.86	10.92	9.80	473,774	50,300.57	收藏	股吧
sh603058	永吉股份	　14.67	+1.33	+9.970%	14.67	0.00	13.34	14.67	14.67	14.67	745	109.22	收藏	股吧
sh601188	龙江交通	　6.62	+0.60	+9.967%	6.62	0.00	6.02	6.62	6.62	6.62	82,036	5,430.78	收藏	股吧
sz002697	红旗连锁	　8.95	+0.81	+9.951%	8.95	0.00	8.14	8.85	8.95	8.55	1,477,686	131,332.73	收藏	股吧
sh601375	中原证券	　6.97	+0.63	+9.937%	6.97	0.00	6.34	6.97	6.97	6.97	2,449	170.70	收藏	股吧
