sz002843	N泰嘉	　8.76	+2.68	+44.079%	8.76	0.00	6.08	7.94	8.76	7.94	144	12.61	收藏	股吧
sh603638	N艾迪	　9.48	+2.90	+44.073%	9.48	0.00	6.58	7.90	9.48	7.90	262	24.69	收藏	股吧
sz300598	N诚迈	　12.57	+3.84	+43.986%	12.57	0.00	8.73	11.53	12.57	11.53	100	12.52	收藏	股吧
sh603037	N凯众	　23.05	+7.04	+43.973%	23.05	0.00	16.01	23.05	23.05	23.05	170	39.19	收藏	股吧
sz300592	N华凯	　7.50	+2.29	+43.954%	7.50	0.00	5.21	6.25	7.50	6.25	83	6.18	收藏	股吧
sz002307	北新路桥	　9.19	+0.84	+10.060%	9.19	0.00	8.35	8.30	9.19	8.30	190,714	16,995.91	收藏	股吧
sh601996	丰林集团	　9.53	+0.87	+10.046%	9.53	0.00	8.66	9.53	9.53	9.53	48,368	4,609.44	收藏	股吧
sz300589	江龙船艇	　14.69	+1.34	+10.037%	14.69	0.00	13.35	14.69	14.69	14.69	126	18.49	收藏	股吧
sz002528	英飞拓	　7.13	+0.65	+10.031%	7.13	0.00	6.48	6.44	7.13	6.43	79,757	5,615.34	收藏	股吧
sz002743	富煌钢构	　14.81	+1.35	+10.030%	14.81	0.00	13.46	13.98	14.81	13.92	50,645	7,358.86	收藏	股吧
sz300593	新雷能	　15.14	+1.38	+10.029%	15.14	0.00	13.76	15.14	15.14	15.14	120	18.13	收藏	股吧
sz300596	利安隆	　17.89	+1.63	+10.025%	17.89	0.00	16.26	17.89	17.89	17.89	35	6.20	收藏	股吧
sz300588	熙菱信息	　20.31	+1.85	+10.022%	20.31	0.00	18.46	20.31	20.31	20.31	588	119.38	收藏	股吧
sz002467	二六三	　10.43	+0.95	+10.021%	10.43	0.00	9.48	9.48	10.43	9.42	187,280	18,837.73	收藏	股吧
sz002302	西部建设	　11.75	+1.07	+10.019%	11.75	0.00	10.68	10.79	11.75	10.30	809,068	88,873.10	收藏	股吧
sz300256	星星科技	　11.86	+1.08	+10.019%	11.86	0.00	10.78	10.70	11.86	10.70	129,445	15,048.85	收藏	股吧
sz002841	视源股份	　30.20	+2.75	+10.018%	30.20	0.00	27.45	30.20	30.20	30.20	81	24.54	收藏	股吧
sz300580	贝斯特	　26.91	+2.45	+10.016%	26.91	0.00	24.46	25.11	26.91	24.02	206,127	52,695.53	收藏	股吧
sh603667	五洲新春	　29.22	+2.66	+10.015%	29.22	0.00	26.56	26.30	29.22	26.11	83,978	24,062.79	收藏	股吧
sz300378	鼎捷软件	　22.96	+2.09	+10.014%	22.96	0.00	20.87	20.84	22.96	20.84	39,093	8,904.51	收藏	股吧
sz002833	弘亚数控	　42.63	+3.88	+10.013%	42.63	0.00	38.75	38.56	42.63	38.56	80,552	32,912.31	收藏	股吧
sh603929	亚翔集成	　27.03	+2.46	+10.012%	27.03	0.00	24.57	25.41	27.03	25.31	291,389	76,091.01	收藏	股吧
sz300584	海辰药业	　28.35	+2.58	+10.012%	28.35	0.00	25.77	28.35	28.35	28.35	435	123.24	收藏	股吧
sh603165	荣晟环保	　20.00	+1.82	+10.011%	20.00	0.00	18.18	20.00	20.00	20.00	255	51.00	收藏	股吧
sz002485	希努尔	　20.44	+1.86	+10.011%	20.44	0.00	18.58	18.79	20.44	18.62	43,440	8,694.62	收藏	股吧
sz002840	华统股份	　20.22	+1.84	+10.011%	20.22	0.00	18.38	20.22	20.22	20.22	4,142	837.50	收藏	股吧
sh603186	华正新材	　26.71	+2.43	+10.008%	26.71	0.00	24.28	25.81	26.71	25.75	79,271	20,928.16	收藏	股吧
sh603038	华立股份	　49.03	+4.46	+10.007%	49.03	0.00	44.57	49.03	49.03	49.03	819	401.62	收藏	股吧
sz002333	罗普斯金	　15.94	+1.45	+10.007%	15.94	0.00	14.49	14.49	15.94	14.30	98,445	15,543.45	收藏	股吧
sz300229	拓尔思	　16.71	+1.52	+10.007%	16.71	0.00	15.19	15.17	16.71	15.10	57,179	9,391.23	收藏	股吧
sz300245	天玑科技	　17.37	+1.58	+10.006%	17.37	0.00	15.79	15.77	17.37	15.74	53,152	9,006.72	收藏	股吧
sz002040	南 京 港	　20.78	+1.89	+10.005%	20.78	0.00	18.89	17.99	20.78	17.96	424,661	86,063.91	收藏	股吧
sh603579	荣泰健康	　102.83	+9.35	+10.002%	102.83	0.00	93.48	93.09	102.83	93.09	68,049	67,321.09	收藏	股吧
sz300595	欧普康视	　45.64	+4.15	+10.002%	45.64	0.00	41.49	45.64	45.64	45.64	40	18.33	收藏	股吧
sh600148	长春一东	　42.79	+3.89	+10.000%	42.79	0.00	38.90	39.00	42.79	38.00	211,976	88,805.82	收藏	股吧
sh603032	德新交运	　23.87	+2.17	+10.000%	23.87	0.00	21.70	23.87	23.87	23.87	37,904	9,047.72	收藏	股吧
sz002207	准油股份	　16.83	+1.53	+10.000%	16.83	0.00	15.30	16.83	16.83	16.00	67,726	11,357.78	收藏	股吧
sz002625	龙生股份	　35.64	+3.24	+10.000%	35.64	0.00	32.40	32.46	35.64	32.46	20,581	7,162.26	收藏	股吧
sz002651	利君股份	　14.85	+1.35	+10.000%	14.85	0.00	13.50	13.10	14.85	12.83	782,699	107,270.20	收藏	股吧
sz002805	丰元股份	　42.13	+3.83	+10.000%	42.13	0.00	38.30	38.30	42.13	38.17	41,835	17,349.91	收藏	股吧
sz300562	乐心医疗	　118.80	+10.80	+10.000%	118.80	0.00	108.00	106.96	118.80	106.88	43,728	49,980.38	收藏	股吧
sz300571	平治信息	　97.79	+8.89	+10.000%	97.79	0.00	88.90	87.55	97.79	87.55	14,527	13,714.02	收藏	股吧
sh603444	吉比特	　220.68	+20.06	+9.999%	220.68	0.00	200.62	196.30	220.68	193.00	84,297	176,214.52	收藏	股吧
sz300520	科大国创	　68.99	+6.27	+9.997%	68.99	0.00	62.72	62.10	68.99	62.02	19,446	13,091.73	收藏	股吧
sh603009	北特科技	　55.57	+5.05	+9.996%	55.57	0.00	50.52	49.93	55.57	49.33	113,688	60,180.74	收藏	股吧
sz300295	三六五网	　27.29	+2.48	+9.996%	27.29	0.00	24.81	24.93	27.29	24.93	70,530	18,848.31	收藏	股吧
sz300579	数字认证	　61.29	+5.57	+9.996%	61.29	0.00	55.72	55.00	61.29	54.70	69,522	41,322.25	收藏	股吧
sz300333	兆日科技	　16.51	+1.50	+9.993%	16.51	0.00	15.01	14.96	16.51	14.96	77,979	12,671.70	收藏	股吧
sh603337	杰克股份	　28.07	+2.55	+9.992%	28.07	0.00	25.52	28.07	28.07	28.07	217	61.03	收藏	股吧
sh603628	清源股份	　14.20	+1.29	+9.992%	14.20	0.00	12.91	14.20	14.20	14.20	2,135	303.11	收藏	股吧
sz002287	奇正藏药	　55.70	+5.06	+9.992%	55.70	0.00	50.64	50.64	55.70	50.64	142,165	77,447.16	收藏	股吧
sh603668	天马科技	　11.89	+1.08	+9.991%	11.89	0.00	10.81	11.89	11.89	11.89	300	35.67	收藏	股吧
sh603039	泛微网络	　34.57	+3.14	+9.990%	34.57	0.00	31.43	34.57	34.57	34.57	414	143.12	收藏	股吧
sz002576	通达动力	　24.67	+2.24	+9.987%	24.67	0.00	22.43	22.30	24.67	22.30	142,054	34,265.60	收藏	股吧
