sh603515	N欧普	　21.51	+6.57	+43.976%	21.51	0.00	14.94	17.93	21.51	17.93	313	66.61	收藏	股吧
sh601390	中国中铁	　7.98	+0.73	+10.069%	7.98	0.00	7.25	7.24	7.98	7.22	2,579,551	197,974.40	收藏	股吧
sh600187	国中水务	　6.13	+0.56	+10.054%	6.13	0.00	5.57	6.13	6.13	6.13	144,413	8,852.50	收藏	股吧
sz002264	新 华 都	　10.63	+0.97	+10.041%	10.63	0.00	9.66	9.80	10.63	9.69	693,256	72,415.86	收藏	股吧
sz002212	南洋股份	　15.02	+1.37	+10.037%	15.02	0.00	13.65	15.02	15.02	15.02	17,949	2,696.00	收藏	股吧
sz002808	苏州恒久	　17.88	+1.63	+10.031%	17.88	0.00	16.25	17.88	17.88	17.88	32	5.72	收藏	股吧
sz002627	宜昌交运	　23.28	+2.12	+10.019%	23.28	0.00	21.16	22.77	23.28	22.23	61,627	14,195.72	收藏	股吧
sz002775	文科园林	　25.04	+2.28	+10.018%	25.04	0.00	22.76	22.98	25.04	22.91	146,113	35,144.90	收藏	股吧
sh600981	汇鸿集团	　9.45	+0.86	+10.012%	9.45	0.00	8.59	8.62	9.45	8.57	171,238	15,609.65	收藏	股吧
sz300325	德威新材	　18.79	+1.71	+10.012%	18.79	0.00	17.08	17.26	18.79	17.10	158,275	28,786.70	收藏	股吧
sh603569	长久物流	　43.30	+3.94	+10.010%	43.30	0.00	39.36	43.30	43.30	43.30	810	350.73	收藏	股吧
sz300336	新文化	　24.51	+2.23	+10.009%	24.51	0.00	22.28	22.35	24.51	22.28	426,482	100,555.95	收藏	股吧
sh603322	超讯通信	　79.37	+7.22	+10.007%	79.37	0.00	72.15	79.37	79.37	79.37	515	408.76	收藏	股吧
sz300242	明家联合	　35.73	+3.25	+10.006%	35.73	0.00	32.48	34.50	35.73	34.22	109,126	38,338.82	收藏	股吧
sh601811	新华文轩	　24.19	+2.20	+10.005%	24.19	0.00	21.99	24.19	24.19	24.19	1,253	302.99	收藏	股吧
sh603986	兆易创新	　36.84	+3.35	+10.003%	36.84	0.00	33.49	36.84	36.84	36.84	5	1.84	收藏	股吧
sz002569	步森股份	　35.41	+3.22	+10.003%	35.41	0.00	32.19	35.41	35.41	35.41	2,882	1,020.52	收藏	股吧
