sz300561	N汇金	　37.60	+11.49	+44.006%	37.60	0.00	26.11	31.33	37.60	31.33	36	13.00	收藏	股吧
sh603633	N徕木	　9.72	+2.97	+44.000%	9.72	0.00	6.75	8.10	9.72	8.10	104	9.89	收藏	股吧
sz002386	天原集团	　10.09	+0.92	+10.033%	10.09	0.00	9.17	9.03	10.09	9.03	475,944	46,241.04	收藏	股吧
sh603977	国泰集团	　13.60	+1.24	+10.032%	13.60	0.00	12.36	13.60	13.60	13.60	100	13.59	收藏	股吧
sh600828	茂业商业	　10.21	+0.93	+10.022%	10.21	0.00	9.28	9.59	10.21	9.40	565,566	56,720.46	收藏	股吧
sh601618	中国中冶	　5.05	+0.46	+10.022%	5.05	0.00	4.59	4.59	5.05	4.53	2,247,135	108,544.84	收藏	股吧
sz000301	东方市场	　5.93	+0.54	+10.019%	5.93	0.00	5.39	5.93	5.93	5.66	1,148,781	68,049.01	收藏	股吧
sz300566	激智科技	　26.03	+2.37	+10.017%	26.03	0.00	23.66	26.03	26.03	26.03	3	0.78	收藏	股吧
sh600868	梅雁吉祥	　7.47	+0.68	+10.015%	7.47	0.00	6.79	7.47	7.47	7.47	249,242	18,618.35	收藏	股吧
sh603300	华铁科技	　16.04	+1.46	+10.014%	16.04	0.00	14.58	14.60	16.04	14.40	969,090	151,243.69	收藏	股吧
sz002785	万里石	　37.69	+3.43	+10.012%	37.69	0.00	34.26	33.50	37.69	31.76	301,704	103,294.25	收藏	股吧
sz300356	光一科技	　43.30	+3.94	+10.010%	43.30	0.00	39.36	38.94	43.30	38.75	76,269	31,464.83	收藏	股吧
sz002287	奇正藏药	　50.45	+4.59	+10.009%	50.45	0.00	45.86	45.21	50.45	44.63	154,842	75,640.75	收藏	股吧
sz300559	佳发安泰	　79.37	+7.22	+10.007%	79.37	0.00	72.15	79.37	79.37	79.37	508	403.26	收藏	股吧
sz300560	中富通	　46.39	+4.22	+10.007%	46.39	0.00	42.17	46.39	46.39	46.39	94	43.61	收藏	股吧
sz002098	浔兴股份	　18.58	+1.69	+10.006%	18.58	0.00	16.89	18.58	18.58	18.58	6,772	1,258.31	收藏	股吧
sz002818	富森美	　59.92	+5.45	+10.006%	59.92	0.00	54.47	59.92	59.92	59.92	292	174.89	收藏	股吧
sz300293	蓝英装备	　19.46	+1.77	+10.006%	19.46	0.00	17.69	19.46	19.46	19.46	8,482	1,650.52	收藏	股吧
sh601229	上海银行	　28.15	+2.56	+10.004%	28.15	0.00	25.59	28.15	28.15	28.15	10,997	3,095.76	收藏	股吧
